m/z,var_m/z,max_int,sum_int,RT,minRT,maxRT,part_ID,EIC_ID,peak_ID,Score
135.9709892,1.77E-09,800518.3125,2170814.438,84.2798,79.2724,86.7859,2349,2839,2291,0
547.4641724,2.61E-08,800401.75,1394964.219,1231.32,1228.43,1233.67,8956,9112,9903,0
296.0822667,4.92E-08,800332.25,6937349.82,273.39,264.558,295.277,5681,6143,6332,0
492.4866028,8.21E-07,800240.75,1345467.563,521.321,518.687,521.321,8436,8646,9275,0
430.9541702,3.56E-08,800167.3125,1511229.438,1203.54,1188.84,1203.54,7698,7981,8419,0
583.3820801,NA,799888.5625,799888.5625,261.258,261.258,261.258,9280,9401,10246,0
191.1045227,NA,799411.1875,799411.1875,632.841,632.841,632.841,3568,4091,3867,0
166.993679,1.34E-08,799159.25,1677526.391,1228.43,1220.18,1228.43,3014,3542,3189,0
201.0201141,5.15E-08,798881.75,1982249.563,1161.52,1156.15,1165.95,3782,4304,4139,0
301.2174683,4.04E-08,798824.6875,1146953.922,174.582,171.271,180.107,5775,6228,6421,0
189.0461477,6.13E-09,798748.125,1765145.531,531.312,523.679,533.936,3526,4048,3807,0
234.913826,3.36E-08,797983.9375,1217289.188,647.37,645.294,647.37,4455,4961,4942,0
118.0227432,5.39E-09,797163.9375,1958683.234,600.941,597.921,607.623,1911,2338,1638,0
126.0196289,3.90E-10,796794.6875,2079361.031,1272.54,1269.78,1282.43,2107,2569,1913,0
275.4810181,8.57E-08,796747.9375,2878399.93,393.965,389.116,402.809,5275,5755,5883,0
733.1062012,NA,796699.5,796699.5,597.921,597.921,597.921,10374,10388,11198,0
373.1021729,NA,796628.0625,796628.0625,627.746,627.746,627.746,6913,7281,7606,0
131.0363998,9.39E-09,796627.5,1897325.813,1647.32,1642.34,1650.49,2228,2707,2113,0
169.8496914,4.25E-09,796581,4164882.5,231.937,222.694,243.395,3074,3600,3254,0
333.062734,1.06E-07,796185.0625,2715519.109,295.277,285.737,297.766,6321,6732,6993,0
498.9287659,3.12E-07,796095.75,2974957.438,1267.17,1261.53,1272.54,8510,8714,9384,0
396.9158274,1.85E-07,795983.0625,1942116.859,1179.45,1172.27,1194.61,7256,7592,7957,0
406.9172119,1.49E-07,795965.3125,2511975.766,1177.1,1175.16,1184.28,7374,7699,8063,0
67.6357193,NA,795605.75,795605.75,470.367,470.367,470.367,64,125,50,0
412.9921875,1.51E-07,795448.1875,1209193.25,1200.25,1200.25,1203.54,7467,7784,8197,0
431.9440918,NA,795157.9375,795157.9375,1217.7,1217.7,1217.7,7710,7991,8436,0
108.0204315,4.66E-10,795034.5,1018348.734,1142.45,1142.45,1146.88,1608,2011,1315,0
294.9934387,2.61E-08,794983.875,1469867.406,605.278,600.941,605.278,5656,6120,6316,0
142.9751358,2.56E-09,794892.25,2090129.719,1146.88,1142.45,1149.36,2509,3013,2496,0
258.986735,8.69E-09,794837.25,1409494.375,1242.59,1242.59,1255.76,4964,5460,5543,0
662.9077148,1.02E-06,794091.125,1586564.969,1233.67,1228.43,1233.67,9851,9919,10811,0
69.17708588,NA,793916.1875,793916.1875,579.409,579.409,579.409,285,530,265,0
344.9789734,1.79E-07,793792.3125,3168503.906,1570.33,1565.35,1577.94,6490,6893,7157,0
233.9241364,3.02E-08,793619.125,2720962.25,1541.1,1538.21,1547.5,4441,4947,4929,0
158.8466339,4.11E-08,793445.5,1274137.867,531.312,521.321,539.177,2836,3366,2971,0
319.0203756,1.61E-08,793397,1561431.438,246.711,243.395,250.023,6092,6526,6754,0
178.9339844,1.23E-09,792961.6875,2784772.594,1137.1,1135.65,1142.45,3297,3819,3519,0
70.92711385,1.18E-07,792575.4375,1896351.938,490.212,488.26,492.166,463,778,415,0
867.5961914,5.82E-06,792434.25,1337247.906,220.189,216.876,222.694,11606,11465,11943,0
304.2364909,4.04E-09,792402,1547136.563,171.271,168.762,174.582,5839,6286,6488,0
277.1854858,1.24E-07,792146.3125,1813775.531,637.18,634.916,640.198,5329,5808,5931,0
248.9967079,3.70E-08,791278.5625,1791269.125,1223.34,1214.41,1228.43,4743,5242,5301,0
150.0310974,NA,791268.5,791268.5,1236.82,1236.82,1236.82,2656,3179,2741,0
513.995105,9.15E-07,791112.3125,2635353.656,444.704,441.923,453.83,8655,8837,9568,0
280.0521545,7.45E-09,790954.9375,1014013.891,632.841,630.093,632.841,5382,5860,5990,0
250.9397644,1.54E-08,790892.6875,2000965.492,1272.54,1263.88,1279.13,4784,5287,5347,0
287.2231018,6.80E-09,790781.3125,1864749.746,234.293,229.038,240.087,5515,5990,6153,0
402.9233643,7.76E-07,790550.25,1976280.938,1165.95,1159.17,1172.27,7317,7650,8008,0
114.0277679,1.65E-09,789343.5625,2631453.844,653.842,651.705,663.405,1786,2199,1484,0
389.0040741,1.52E-08,789152.625,1855225.734,160.705,154.464,163.21,7133,7479,7818,0
577.9536133,4.16E-05,789016.8125,1567416.031,1239.3,1236.82,1245.88,9235,9362,10204,0
492.4869141,7.83E-07,788781.375,2529915.375,444.704,439.019,450.789,8436,8646,9276,0
408.6553141,2.92E-07,788761.4375,3073447.781,477.862,475.368,488.26,7405,7724,8097,0
275.0261078,4.66E-10,788156.25,1448338.438,1020.86,1017.83,1020.86,5265,5745,5876,0
131.0364723,2.33E-08,788069.6875,1377191.531,1673.67,1671.58,1678.93,2228,2707,2114,0
552.6605347,3.18E-06,788004.1875,2087005.672,429.55,421.247,431.509,9020,9168,9977,0
606.9688721,NA,787739.5,787739.5,1220.18,1220.18,1220.18,9470,9571,10452,0
792.571106,6.81E-06,787439.3125,1897007.602,231.937,226.001,234.293,10964,10902,11545,0
481.988739,5.74E-07,787223.0625,1552629.602,418.616,414.657,421.247,8317,8540,9143,0
194.9886608,1.73E-08,786454.875,4492639.797,318.446,303.295,320.55,3636,4160,3950,0
510.9433044,2.24E-07,786343.9375,3108113.719,1175.16,1169.11,1181.93,8626,8813,9520,0
581.9143677,NA,785599.375,785599.375,1233.67,1233.67,1233.67,9267,9391,10233,0
454.8814087,3.36E-07,784795.5625,1937089.188,1149.36,1146.88,1151.57,7996,8252,8768,0
169.0618401,2.08E-09,784659.5625,1787614.719,1389.91,1387.56,1394.63,3061,3589,3245,0
745.9671631,NA,784630,784630,619.164,619.164,619.164,10507,10506,11266,0
110.0082153,1.79E-08,784625.25,2158998.031,655.782,650.522,658.043,1671,2074,1362,0
300.9844131,2.44E-08,784064,2302746.281,499.123,492.166,499.123,5763,6218,6412,0
463.3259277,NA,783463.125,783463.125,531.312,531.312,531.312,8087,8330,8876,0
606.092041,NA,783381.75,783381.75,257.946,257.946,257.946,9458,9560,10439,0
362.9117615,3.24E-08,783229.75,2692097.906,1133.15,1129.62,1137.1,6771,7156,7455,0
173.9908142,4.66E-10,782848.125,1582737.203,157.517,154.464,163.21,3167,3693,3374,0
430.9199422,1.22E-08,782712.75,3825433.125,1144.26,1139.32,1149.36,7696,7979,8417,0
120.0125097,2.58E-09,782599.125,1581554.656,600.941,592.686,600.941,1966,2405,1718,0
421.2266846,3.98E-07,782559.6875,1189078.086,149.292,147.19,152.086,7560,7864,8282,0
153.030603,4.49E-09,782386.4375,2133879.172,1272.54,1269.78,1282.43,2708,3230,2792,0
233.9241982,5.24E-10,782040.3125,2376977.938,1518.54,1516.45,1523.79,4441,4947,4930,0
344.9790141,2.83E-08,781976.375,2058733.063,1545.28,1541.1,1545.28,6490,6893,7158,0
507.9402161,NA,781620.125,781620.125,1252.47,1252.47,1252.47,8597,8788,9492,0
140.0119171,1.82E-08,780294.3125,2155029.813,690.748,690.748,698.744,2440,2931,2389,0
481.988505,2.19E-07,779991.5625,3262958.344,504.116,496.761,508.297,8317,8540,9144,0
316.0124817,5.71E-08,779966.6875,1585443.125,665.883,661.194,668.902,6041,6478,6702,0
175.0624695,8.61E-09,779937.125,1392998.125,1737.56,1735.61,1739.79,3211,3737,3432,0
130.1367722,1.16E-10,779673,1185635.344,573.398,570.776,573.398,2210,2687,2091,0
297.0833028,2.26E-07,778069.375,1221545.094,579.409,577.197,582.159,5697,6159,6341,0
266.1148326,4.78E-08,777825.5625,2025189.953,207.789,199.897,213.575,5089,5580,5694,0
426.3225272,8.27E-07,776950.0625,3730282.25,450.789,447.884,463.285,7626,7921,8338,0
129.0324097,6.98E-10,776377.1875,2186657.297,677.527,673.592,682.894,2172,2643,2030,0
236.0565542,5.67E-09,776343.0625,2009270.188,670.575,665.883,670.575,4487,4993,4974,0
244.9854279,1.54E-08,776039.6875,2056128.531,545.957,539.177,548.86,4666,5166,5192,0
169.0618795,4.97E-09,776016.9375,1321032.031,1369.83,1368.14,1372.73,3061,3589,3246,0
785.0021014,4.46E-06,775286.125,2968655.305,447.884,435.966,453.83,10889,10834,11497,0
408.6544495,3.02E-07,774806.4375,1901497.75,472.867,465.104,472.867,7405,7724,8098,0
130.9985428,1.16E-10,774362.75,925524.1563,589.396,582.159,589.396,2223,2701,2102,0
517.4521077,1.61E-06,774188.5625,1411653.688,1217.7,1206.02,1217.7,8696,8874,9619,0
610.9338379,3.29E-06,774058.8125,1204557.406,1191.45,1188.84,1200.25,9500,9599,10476,0
373.0549215,3.60E-07,773864.375,1767268.406,166.389,166.389,171.271,6910,7278,7603,0
113.0438538,4.66E-10,773703.4375,1014636.453,650.522,645.294,650.522,1769,2181,1471,0
448.1382751,1.87E-07,773330.6875,1354371.281,176.81,174.582,180.107,7925,8188,8690,0
197.9967232,3.64E-06,773317.3125,1268959.859,1036.81,1031.96,1039.03,3714,4235,4046,0
649.9224548,6.72E-07,773140.3125,1040510.188,1203.54,1196.96,1203.54,9757,9831,10713,0
242.0131008,8.14E-09,773045.1875,2850545.398,166.389,160.705,176.81,4607,5110,5123,0
134.072464,2.33E-10,773017.5,2225279.484,240.087,237.592,250.023,2312,2801,2232,0
276.4795583,1.11E-07,773015.6875,2870687.703,515.38,510.251,523.679,5299,5777,5898,0
150.0309174,3.63E-08,772807.0625,2147983.531,1275.83,1267.17,1279.13,2656,3179,2742,0
332.4784973,7.20E-08,772769,2816827.75,467.6,463.285,472.867,6309,6722,6980,0
426.3227997,8.60E-07,772708.75,1956880.75,434.007,431.509,439.019,7626,7921,8339,0
446.6532654,1.58E-07,772672,2823199.844,475.368,472.867,482.455,7901,8169,8664,0
330.901769,3.59E-08,770960.625,3240854.063,697.202,685.915,698.744,6271,6688,6935,0
110.9169388,1.05E-09,770872.5625,3059571.219,488.26,482.455,492.166,1692,2097,1381,0
82.97197342,7.82E-10,770607.75,2767770.797,531.312,518.687,543.874,875,1199,650,0
202.1086395,4.59E-09,769971.6875,2867704.281,311.199,311.199,320.55,3810,4332,4172,0
602.9137268,1.16E-06,769636.9375,1153657.563,1208.91,1208.91,1214.41,9425,9530,10408,0
135.0208028,1.47E-09,769257.25,2023237.813,587.182,584.909,589.396,2331,2821,2264,0
408.6545959,1.34E-07,769094.875,2489907.844,496.761,492.166,501.893,7405,7724,8099,0
695.9984654,6.50E-06,769072.8125,2996325.719,501.893,490.212,504.116,10097,10143,10989,0
100.004125,3.40E-09,768609.8125,1262297.344,199.897,196.597,202.126,1395,1781,1126,0
133.9917755,4.19E-09,768593.75,1271296.688,207.789,207.789,210.279,2303,2790,2213,0
246.0619736,1.41E-08,768441.5625,989107.6406,650.522,647.37,650.522,4692,5189,5219,0
496.9935425,1.44E-07,768134.25,2622716.063,518.687,510.251,521.321,8492,8698,9351,0
146.9084381,4.73E-09,767658.1875,2174619.391,160.705,157.517,168.762,2596,3111,2657,0
252.0044746,1.59E-08,766815.1875,1923852.813,647.37,645.294,651.705,4805,5308,5367,0
95.02514343,1.75E-11,766491.1875,3061032.844,1474.49,1465.79,1484.33,1258,1624,956,0
487.4942322,2.12E-07,766268,2761432.219,461.195,457.007,465.104,8384,8595,9215,0
176.9048004,2.02E-09,765481.125,2183035.188,237.592,234.293,243.395,3252,3776,3475,0
695.998291,9.81E-07,765061.0625,1830815.094,444.704,441.923,450.789,10097,10143,10990,0
254.9495544,NA,764618.125,764618.125,589.396,589.396,589.396,4863,5361,5430,0
238.0852992,1.15E-08,764471.0625,2519435.766,297.766,288.353,301.066,4528,5031,5018,0
840.0027059,2.78E-06,764361.75,1538039.75,434.007,431.509,435.966,11392,11276,11836,0
124.0404236,2.17E-09,764206.875,2292087.469,676.207,673.592,682.894,2054,2514,1870,0
551.3281494,1.43E-06,763879.75,2010918.273,482.455,475.368,485.76,9001,9150,9955,0
110.91689,7.16E-10,763806,3234108.563,508.297,504.116,513.557,1692,2097,1382,0
222.1349106,5.36E-09,763314.3125,2396798.594,840.37,838.156,845.072,4204,4717,4652,0
742.838562,NA,763216.8125,763216.8125,1550.13,1550.13,1550.13,10474,10475,11254,0
180.9313507,1.52E-07,762709.6875,1859108.5,1245.88,1242.59,1252.47,3344,3875,3584,0
178.972641,4.19E-09,762673.125,1145338.281,610.912,610.912,613.526,3301,3825,3529,0
693.3362579,3.29E-07,762252.125,1883480.781,490.212,485.76,492.166,10069,10118,10954,0
380.4889343,5.50E-07,762223.8125,2573839.063,482.455,477.862,488.26,7017,7372,7699,0
477.9286702,6.86E-07,762179.4375,1402792.406,1200.25,1194.61,1200.25,8265,8493,9081,0
501.1625366,NA,761980.25,761980.25,670.575,670.575,670.575,8539,8739,9427,0
281.9777222,1.12E-08,761651.1875,1700949.672,653.842,651.705,655.782,5415,5893,6037,0
351.1239258,1.93E-08,761573.625,2141419.18,168.762,163.21,174.582,6586,6979,7251,0
608.0906372,NA,760659.5,760659.5,257.946,257.946,257.946,9482,9582,10462,0
162.0407639,5.70E-09,760554.8125,935491.2656,579.409,579.409,582.159,2905,3429,3058,0
276.4796371,3.27E-08,760470.3125,4950938.719,439.019,431.509,450.789,5299,5777,5899,0
443.4662476,9.13E-08,760150.625,1018615.063,1249.17,1249.17,1252.47,7855,8128,8602,0
568.9955902,6.86E-07,760090.3125,2012907.625,475.368,472.867,480.767,9154,9286,10129,0
127.0464211,1.55E-07,759864.9375,895465.7031,661.194,661.194,665.883,2123,2588,1947,0
98.0247879,1.16E-10,759529.0625,1129788.781,176.81,176.81,183.405,1346,1723,1061,0
284.0989914,2.44E-08,759523.4375,1954912.844,670.575,668.902,676.207,5462,5938,6087,0
185.0820033,1.53E-08,758812.25,2722059.109,237.592,229.038,243.395,3434,3960,3707,0
802.6726074,3.72E-06,758753.5,1372274.109,501.893,499.123,504.116,11052,10980,11588,0
437.9176331,4.00E-08,758281.375,1451267.906,1269.78,1263.88,1269.78,7788,8063,8525,0
610.9355774,8.87E-06,757636.25,997059.6094,1203.54,1203.54,1208.91,9500,9599,10477,0
364.8907166,6.94E-08,757605.125,2565960.469,1139.32,1135.65,1142.45,6790,7173,7466,0
205.0356064,1.16E-10,757546.8125,905359.9844,632.841,630.093,632.841,3866,4387,4231,0
205.159729,6.89E-09,757317.5,3138120.531,36.4693,30.0025,41.3384,3876,4396,4245,0
837.0073853,3.14E-06,756751.125,1146506.484,450.789,447.884,453.83,11363,11251,11789,0
67.94680023,NA,756676.9375,756676.9375,1184.28,1184.28,1184.28,92,182,68,0
241.0594521,3.92E-08,756478.5625,1921637.266,653.842,650.522,655.782,4591,5093,5098,0
270.9348793,2.91E-08,756144.25,3947399.25,706.336,698.744,716.825,5171,5657,5767,0
513.460144,1.91E-06,755522.25,1020629.094,1203.54,1196.96,1203.54,8649,8831,9552,0
136.991153,3.66E-09,754663.1875,2351848.188,1570.33,1562.99,1572.15,2373,2863,2319,0
482.6546265,1.31E-07,754548.6875,1766975.914,496.761,490.212,499.123,8323,8546,9148,0
570.9927107,2.89E-07,754351.0625,2986282.625,501.893,496.761,510.251,9171,9302,10153,0
500.9873657,1.58E-06,754180.5625,1588229.344,444.704,441.923,447.884,8538,8739,9428,0
551.9943848,3.06E-06,754080.875,1236785.023,379.283,373.624,381.236,9010,9159,9965,0
281.0522766,2.51E-08,754079.3125,1572807.375,842.585,840.37,845.072,5398,5877,6018,0
783.6710663,3.89E-06,753945.375,1649123.094,490.212,485.76,492.166,10876,10822,11483,0
406.0304769,3.80E-07,753081.8125,1142628,582.159,577.197,582.159,7364,7691,8051,0
153.030571,1.01E-09,752918.5625,1823971.875,1319.18,1313.65,1320.87,2708,3230,2793,0
405.1539993,3.24E-07,752917.875,1778176.016,176.81,171.271,180.107,7354,7684,8039,0
355.9777425,5.34E-08,752631.9375,1657352.531,1611.48,1609.8,1614.24,6658,7050,7321,0
416.9556427,0.001838509,752501.125,979867.0313,1267.17,1263.88,1267.17,7515,7824,8250,0
466.9245911,3.98E-07,752336.5625,1322264.281,1258.37,1255.76,1261.53,8144,8381,8946,0
67.94535065,NA,751875.125,751875.125,1233.67,1233.67,1233.67,92,182,69,0
187.0611908,4.59E-09,751830,2334867.984,577.197,570.776,579.409,3475,3999,3751,0
512.9578857,1.12E-08,751744.125,1188949.156,1200.25,1196.96,1203.54,8643,8825,9540,0
244.0421651,4.73E-09,750435.5625,1420111.719,661.194,658.043,663.405,4652,5152,5177,0
462.3249969,1.78E-06,750422.0625,1741565.969,457.007,453.83,461.195,8073,8319,8855,0
606.9418132,4.88E-06,750038.1875,1351304.484,1223.34,1220.18,1228.43,9468,9569,10447,0
445.2002869,3.36E-07,749830.3125,999643.0859,193.297,190.002,196.597,7884,8153,8639,0
448.9081319,6.02E-07,749479.375,1257999.203,1267.17,1263.88,1269.78,7937,8198,8705,0
512.957723,7.91E-07,748845.25,1219359.953,1179.45,1172.27,1181.93,8643,8825,9541,0
392.8808136,1.11E-07,748843.875,1766925.688,1149.36,1144.26,1151.57,7195,7535,7892,0
839.3358765,3.27E-06,747823.4375,2003720.516,482.455,480.767,488.26,11386,11270,11827,0
484.9666595,1.85E-07,747001.5625,1836771.844,619.164,615.871,623.049,8358,8574,9191,0
124.0403786,2.08E-09,746433.25,2263606.75,706.336,701.229,711.31,2054,2514,1871,0
474.2216797,6.24E-08,746403.375,1186840.125,190.002,186.706,193.297,8220,8452,9043,0
446.6528015,1.83E-07,746241.25,1186631.828,393.965,391.608,397.273,7901,8169,8665,0
84.95126597,6.01E-10,746235.5,1602311.844,186.706,183.405,190.002,928,1255,688,0
241.0499878,1.19E-07,744710.125,948975.6563,658.043,658.043,665.883,4590,5092,5095,0
695.998703,1.70E-06,744642.8125,1751663.359,461.195,457.007,463.285,10097,10143,10991,0
314.8801575,1.44E-08,744399.6875,2016362.703,632.841,619.164,632.841,6021,6460,6677,0
113.0357399,2.91E-11,744108.375,966836.5313,655.782,655.782,658.043,1768,2180,1466,0
192.0137482,NA,744046.25,744046.25,653.842,653.842,653.842,3576,4099,3874,0
173.0832113,5.67E-09,743854.125,1241598.531,120.121,118.289,121.949,3155,3680,3352,0
224.0927765,1.04E-07,743781.5,1847433.797,563.091,555.516,564.546,4249,4766,4721,0
229.080595,2.11E-08,743762.75,3906800.25,1112.83,1103.25,1116.36,4352,4864,4832,0
154.9937642,5.43E-10,743581.875,1314589.438,597.921,589.396,597.921,2743,3270,2838,0
403.9137344,2.97E-07,743300.0625,1333086.875,1165.95,1156.15,1175.16,7332,7664,8018,0
136.0487671,8.68E-08,743167.25,1793090.922,229.038,226.001,237.592,2355,2845,2299,0
115.0148945,1.70E-10,742859.875,1857196.406,1272.54,1267.17,1279.13,1814,2229,1518,0
454.8810018,3.92E-07,742843.8125,2483724.609,1165.95,1164.01,1177.1,7996,8252,8769,0
332.4785411,5.00E-09,742747.9375,3115016.313,423.071,417.426,429.55,6309,6722,6981,0
386.0944519,2.52E-07,742271,1206898.094,568.968,566.084,573.398,7096,7444,7792,0
448.9085236,2.15E-06,742006.375,1734058.531,1179.45,1177.1,1188.84,7937,8198,8706,0
353.9489136,2.79E-09,741736,1211654.5,1179.45,1177.1,1181.93,6618,7013,7276,0
490.8997599,9.34E-08,741214.75,1316277.828,1269.78,1267.17,1272.54,8416,8626,9249,0
95.02515259,4.77E-10,741204.6875,2714154.531,129.945,125.747,134.692,1258,1625,957,0
464.3210754,1.34E-06,741174.5,1462480.094,467.6,465.104,470.367,8101,8343,8894,0
316.2576599,1.86E-09,740901.375,1276707.438,174.582,174.582,176.81,6048,6485,6713,0
142.0159882,9.83E-09,740885.4375,1913746.359,655.782,651.705,665.883,2489,2988,2463,0
333.2858683,3.34E-06,740881.25,1133429.172,210.279,207.789,213.575,6329,6740,6998,0
341.1088969,3.93E-07,740849.9375,1723099.281,645.294,642.947,647.37,6442,6849,7113,0
150.0309181,5.80E-09,740603.625,2122468,1350.88,1348.52,1356.95,2656,3179,2743,0
98.02479744,5.34E-11,740542.875,2280639.375,320.55,316.479,330.044,1346,1723,1062,0
243.0621592,1.27E-08,740275,1278936.047,582.159,579.409,584.909,4631,5134,5152,0
267.233134,7.95E-08,740218.25,1770038.344,174.582,171.271,176.81,5109,5598,5715,0
68.99576378,1.53E-09,739879.375,1719138.133,171.271,168.762,176.81,240,461,213,0
454.8810806,8.03E-08,739785.6875,2695293.625,1156.15,1153.79,1161.52,7996,8252,8770,0
121.0520096,6.21E-10,739672.375,1344319.922,72.9756,69.1883,74.9413,1996,2448,1794,0
190.9338989,2.54E-07,738993.5625,2602509.797,651.705,645.294,665.883,3556,4078,3844,0
263.1249084,NA,738853.375,738853.375,600.941,600.941,600.941,5039,5533,5615,0
88.06604258,5.03E-09,738705.3125,1771221.875,655.782,653.842,661.194,1029,1370,760,0
108.0125547,1.63E-09,738605.25,2798291.125,670.575,670.575,685.915,1607,2009,1309,0
294.903361,1.23E-07,738434.0625,1259637.234,1181.93,1179.45,1184.28,5648,6112,6299,0
514.9944458,1.64E-07,738403.6875,2255419.094,459.511,453.83,461.195,8666,8847,9579,0
190.0544027,5.93E-09,738039.375,2702343.813,281.917,273.39,283.653,3545,4067,3828,0
145.9888687,2.62E-08,737842.375,940977.0781,566.084,566.084,570.776,2575,3088,2613,0
185.0223018,8.03E-08,737738.5,2551417.977,543.874,539.177,553.566,3431,3957,3698,0
79.2878418,NA,737590.0625,737590.0625,531.312,531.312,531.312,767,1090,587,0
432.8989441,5.29E-08,737224.375,1856450.359,1153.79,1146.88,1159.17,7719,8000,8445,0
139.0514679,6.98E-09,737008.5,1458369.203,1206.02,1196.96,1208.91,2422,2913,2382,0
131.0714142,1.79E-09,736575.75,2691977.406,257.946,255.304,267.863,2234,2714,2128,0
338.0666504,0,736305.5,1034093.406,595.031,592.686,595.031,6406,6815,7080,0
102.0277634,NA,735386,735386,632.841,632.841,632.841,1457,1847,1189,0
214.9320475,1.40E-05,735281.3125,1509087.391,632.841,630.093,634.916,4029,4546,4419,0
263.1136169,3.28E-08,735036.125,2740879.25,573.398,566.084,577.197,5038,5533,5616,0
580.9296366,2.20E-06,735027.625,2116837.438,1181.93,1175.16,1191.45,9257,9382,10229,0
570.9925537,2.48E-07,734808.4375,2003653.063,490.212,485.76,492.166,9171,9302,10154,0
211.0258636,1.87E-07,734795.875,1126986.266,595.031,592.686,597.921,3962,4480,4334,0
474.8836212,6.01E-07,734467.25,1413406.641,1161.52,1156.15,1164.01,8228,8459,9047,0
352.9891174,1.19E-08,733474.875,2842066.688,504.116,501.893,510.251,6603,6996,7263,0
150.0230052,2.36E-08,733420.875,1155493.156,540.85,539.177,543.874,2655,3178,2739,0
251.9808578,7.30E-08,733072.3125,2188175.594,831.773,829.555,836.073,4804,5306,5364,0
166.0640259,1.56E-08,732988,1337424,632.841,630.093,634.916,2999,3527,3176,0
162.8424301,6.16E-08,732074.375,1091203.5,526.315,526.315,533.936,2916,3442,3071,0
132.9957733,NA,731739.4375,731739.4375,531.312,531.312,531.312,2279,2764,2184,0
129.0855164,2.88E-07,731739.125,2448447.641,564.546,560.342,568.968,2176,2650,2047,0
512.9573059,9.85E-07,731659.375,1008939.219,1194.61,1186.08,1194.61,8643,8825,9542,0
108.0568259,5.77E-10,731419.1875,3049014.547,157.517,152.086,168.762,1617,2020,1326,0
110.0724373,2.62E-10,731389.9375,1299959.625,668.902,665.883,668.902,1676,2081,1378,0
164.0386454,5.67E-09,730913.375,1520094.703,637.18,632.841,637.18,2949,3474,3105,0
662.9085205,1.66E-06,730806.3125,2235079.938,1255.76,1249.17,1263.88,9851,9919,10812,0
137.0275116,3.26E-09,730444.0625,2567883.094,1683.37,1678.93,1688.63,2376,2866,2324,0
228.0433712,3.21E-08,729703.25,2302319.328,297.766,288.353,308.697,4329,4841,4809,0
217.9889984,9.08E-09,729663.625,1497719.719,653.842,653.842,658.043,4108,4625,4524,0
222.1348358,1.70E-09,729212.6875,2926381.25,856.033,854.075,862.821,4204,4717,4653,0
115.0149403,1.31E-10,729076.0625,2068180.219,1416.8,1414.04,1421.79,1814,2229,1519,0
152.9958839,9.06E-09,728861.3125,1968811.156,732.764,730.95,737.471,2704,3226,2789,0
258.9867554,6.52E-09,728763.1875,1542398.125,1263.88,1258.37,1267.17,4964,5460,5544,0
264.9426575,NA,728605.375,728605.375,592.686,592.686,592.686,5063,5554,5643,0
548.9263509,7.84E-07,727549.25,1273597.234,1225.82,1214.41,1225.82,8969,9123,9917,0
592.9463654,1.75E-06,727504.25,2951575.328,1184.28,1175.16,1194.61,9356,9467,10332,0
498.9285706,1.17E-07,727276.0625,4015321.109,1175.16,1161.52,1184.28,8510,8714,9385,0
316.9821091,4.37E-08,727200.75,2148176.031,1521.57,1518.54,1526.96,6055,6491,6720,0
128.0829926,1.58E-07,726942.875,1117307.047,661.194,650.522,661.194,2152,2621,2002,0
435.9521942,3.74E-07,726388.6875,1654784.344,1269.78,1263.88,1272.54,7758,8036,8489,0
407.9071147,1.88E-07,726269.3125,1341364.828,1184.28,1175.16,1184.28,7390,7713,8081,0
122.9853025,9.66E-09,726223.1875,1884750.633,665.883,663.405,682.894,2027,2484,1829,0
222.9695091,1.59E-07,725706.6875,1342000.992,526.315,526.315,545.957,4219,4733,4676,0
175.0624466,1.05E-09,725472.875,1067504.438,1733.25,1731.42,1733.25,3211,3737,3433,0
311.9018326,4.25E-08,725311.75,1889268.469,1511.47,1509.11,1516.45,5972,6414,6632,0
209.9491547,9.36E-09,725303.8125,2309437.414,199.897,193.297,204.623,3942,4459,4313,0
329.1549683,4.66E-08,725064.5625,1369668.25,180.107,180.107,183.405,6240,6659,6898,0
435.4503021,5.15E-07,725057.9375,1538286.219,1200.25,1188.84,1206.02,7751,8030,8475,0
515.325826,6.76E-07,724857.1875,2413438.125,501.893,499.123,510.251,8669,8850,9581,0
72.01726532,2.42E-09,724692.4375,2106134.75,640.198,637.18,651.705,518,838,450,0
157.0870438,5.98E-09,724127.125,1707561.109,253.067,246.711,255.304,2799,3332,2938,0
342.1197205,2.98E-08,723968.5625,1341925.125,582.159,579.409,582.159,6452,6858,7121,0
67.634552,NA,723773.625,723773.625,429.55,429.55,429.55,64,125,51,0
446.652594,4.14E-07,723733.0625,2532658.133,465.104,461.195,470.367,7901,8169,8666,0
176.9047489,1.04E-08,723555.875,2854027.73,246.711,246.711,267.863,3252,3776,3476,0
99.00644175,6.01E-10,723480.875,1436894.969,114.714,112.488,116.276,1370,1750,1096,0
390.9851786,3.41E-07,723213.8125,1232796.578,1239.3,1231.32,1245.88,7169,7514,7871,0
474.8833771,1.16E-08,722538.25,898052.8438,1153.79,1151.57,1153.79,8228,8459,9048,0
102.019694,1.88E-09,722361.625,1288740.672,523.679,518.687,523.679,1455,1846,1185,0
406.0304138,1.39E-07,722351.375,1948777.703,769.043,761.706,770.589,7364,7691,8052,0
139.0513829,3.25E-09,721972.375,2900530.359,1275.83,1267.17,1285.73,2422,2913,2383,0
174.9068108,2.85E-09,721716,2196016.031,240.087,234.293,243.395,3193,3718,3398,0
389.1763814,4.97E-09,721526.5625,1336503.531,180.107,180.107,186.706,7143,7489,7833,0
118.992281,6.04E-07,721521.0625,1238735.477,975.912,970.392,980.486,1932,2366,1672,0
